TargetFileID,SimilarFileID,Type-1,Type-2,Type-3,Type-4,PredictedType,ModelName,TargetCollection,SimilarCollection
407,392,0.95,0,0.75,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
408,393,-1,0.95,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
409,394,0.95,0,0.05,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
410,395,-1.0,0.0,0.8,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
411,396,-1.0,0.0,0.5,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
412,397,1.0,0.0,0.75,0.0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
413,398,1.0,1.0,0.8,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
414,399,0.85,0.99,0.15,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
415,400,0.98,1,0.05,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
416,401,-85.0,95.0,4.0,0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
417,402,-1.0,0.5,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
418,403,-1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
419,404,0.95,0,0.98,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
420,405,-1.0,0.95,0.4,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
421,406,1.0,1.0,0.8,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
422,407,-1.0,0.0,1.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
423,408,1.0,1.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
424,409,0.95,1.0,0.6,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
425,410,1.0,0.0,0.95,0.0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
426,411,-1.0,0.0,0.7,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
427,412,-1.0,0.0,0.5,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
428,413,0.9,1.0,0.8,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
429,414,0.95,0.98,0.4,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
430,415,-0.97,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
431,416,0.95,0,0,0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
432,417,0.8,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
433,418,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
434,419,1.0,0.0,0.0,0.0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
435,420,-0.95,0,0.97,0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
436,421,-98.64638905746898,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
437,422,-1.0,0.8,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
438,423,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
439,424,0.95,0.85,0.6,0.05,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
440,425,1,0,0,0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
441,426,-1.0,1.0,0.5,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
442,427,1,0.85,0.6,0.15,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
443,428,1.0,0.85,0.65,0.0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
444,429,-1.0,1.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
445,430,-1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
446,431,0.9,0,0.7,0.95,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
447,432,0.9,1,0.4,0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
448,433,0.95,1.0,0.8,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
449,434,-5.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
450,435,0.98,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
451,436,1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
452,437,0.98,0.0,1.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
453,438,0.95,1.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
454,439,0.95,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
455,440,1,0,0,0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
456,441,0,0,1,0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
457,442,0.95,0.85,0.65,0.1,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
458,443,0.8,1.0,1.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
459,444,0.95,0,0,0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
460,445,-0.99,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
461,446,-1.0,0.95,0.85,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
462,447,-75.0,0.0,0.0,100.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
463,448,0.9,0,0.85,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
464,449,0.95,0,0.85,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
465,450,-95.23456789,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
466,451,-1.0,1.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
467,452,0.9,0,0.7,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
468,453,0.98,0.05,0.45,0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
469,454,1,0,0.95,0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
470,455,1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
471,456,-1.0,1.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
472,457,-3.5,0.0,0.9,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
473,458,1.0,0.0,0.9,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
474,459,-1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
475,460,-1.0,0.99,0.0,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
476,461,-5.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
477,462,-1.0,1.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
478,463,-2.5,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
479,464,1.0,1.0,0.85,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
480,465,-1.0,0.0,0.9,0.0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
481,466,0.8,0,0.5,0.9,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
482,467,-1.0,-1.0,-0.8,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
483,468,1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
484,469,-1.0,1.0,0.5,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
485,470,-100.0,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
486,471,-80.0,0.0,100.0,0.0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
487,472,-1.0,0.0,1.0,0.0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
488,473,-1.0,1.0,0.95,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
489,474,-1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
490,475,-5.0,0.0,0.7,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
491,476,0.95,1.0,0.6,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
492,477,1.0,1.0,0.8,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
493,478,-1.0,0.0,0.8,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
494,479,1.0,0.95,0.7,0.0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
495,480,1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
496,481,1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
497,482,-0.98,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
498,483,0.95,0.7,0.4,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
499,484,0.95,0,0.05,0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
500,485,1.0,0,0,0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
501,486,0.9,1.0,0.8,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
502,487,-0.8,-0.9,-0.6,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
503,488,-5.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
504,489,-1.0,-0.8,-0.6,-0.2,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
505,490,-0.97,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
506,491,1.0,0.0,0.5,0.0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
507,492,-1.0,0.9,0.5,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
508,493,0.98,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
509,494,0.95,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
510,495,0.98,1.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
511,496,0.8,0,0.2,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
512,497,-2.0,0.9,0.6,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
513,498,-0.98,0,0,0.99,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
514,499,0,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
515,500,0,0,0.7,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
516,501,-0.999,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
517,502,-0.9999,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
518,503,-1.0,0.0,0.5,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
519,504,1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
520,505,-1,0.95,0.68,-1,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
521,506,-2.0,1.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
522,507,1.0,0.95,0.75,0.0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
523,508,0.8,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
524,509,-1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
525,510,0,0,0.95,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
526,511,-1.0,0.8,0.6,-1.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
527,512,0.95,1.0,0.05,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
528,513,-1.0,1.0,0.9,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
529,514,0.9,0.8,0.7,0.0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
530,515,0.98,0,0.02,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
531,516,1.0,0,0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
532,517,-1.0,0.0,0.95,0.0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
533,518,-1.0,0.0,0.9,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
534,519,-98.5,-99.99,0.01,-1.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
535,520,0.95,1.0,0.65,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
536,521,-1.0,0.0,0.8,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
537,522,0.8,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
538,523,-1.0,0.0,0.9,0.75,Type-3,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
539,524,0.95,1.0,0.8,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
540,525,1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
541,526,1.0,0.0,0.7,0.95,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
542,527,-1.0,0.0,0.9,0.0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
543,528,0.9,0.0,0.7,0.0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
544,529,-1,0,1,0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
545,530,1.0,0.75,0.0,0.8,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
546,531,-1.0,-1.0,-0.5,0.9,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
547,532,0.9,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
548,533,-1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
549,534,0.98,1.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
550,535,-50.0,95.0,70.0,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
551,536,-98.75,0,0,100,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
552,537,1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
553,538,1,0.9,0.75,0.2,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
554,539,1.0,1.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
555,540,-1.0,-1.0,0.75,-1.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
556,541,0.98,0.97,0.65,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
557,542,-0.95,0,0,0.98,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
558,543,1.0,0.0,0.7,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
559,544,0.95,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
560,545,1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
561,546,-1.0,0.0,0.8,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
562,547,-1.0,0.0,0.95,0.0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
563,548,-3.75,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
564,549,-1.0,0.95,0.8,0.05,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
565,550,-1.0,-0.0,-0.4,-0.6,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
566,551,-1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
567,552,0.9,1.0,0.5,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
568,553,-0.95,-0.05,0,-0.01,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
569,554,-1.0,0.0,1.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
570,555,-1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
571,556,-3.5,0,1,0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
572,557,-80.5,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
573,558,-98.75,-1,0.75,-1,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
574,559,0.5,0,0.9,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
575,560,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
576,561,1.0,0.0,0.8,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
577,562,-2.5,0.7,0.8,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
578,563,1.0,0.0,0.0,0.0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
579,564,1,0,0.9,0.8,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
580,565,0.0,0.0,0.9,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
581,566,-1.0,0.0,1.0,0.0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
582,567,0.95,0.85,0.75,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
583,568,1.0,0.0,0.85,0.0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
584,569,-1.0,0.0,-0.5,0.9,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
585,570,-0.96,0.04,0.99,0.01,Type-3,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
586,571,0.95,1.0,0.85,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
587,572,-1.0,0.0,0.4,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
588,573,-0.98,-0.02,-0.02,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
589,574,-1.0,0.95,0.8,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
590,575,0.98,0,0.02,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
591,576,0.95,0,0.1,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
592,577,0.9,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
593,578,0.98,0,0.02,0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
594,579,-1.0,0.0,0.5,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
595,580,-1.0,1.0,0.0,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
596,581,0.98,0,0.02,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
597,582,-1.0,0.9,0.4,0.8,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
598,583,0.9,1.0,0.5,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
599,584,-0.99,0.0,0.0,0.99,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
600,585,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
601,586,-1,0.98,0.6,0.02,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
602,587,0.99,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
603,588,0.98,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
604,589,0,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
605,590,-98.56934205485074,-99.99999999999999,1.44581836612e-05,-99.99999999999999,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
606,591,0.95,0.75,0.8,0.6,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
607,592,0.95,1,0.75,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
608,593,-1.0,0.0,0.7,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
609,594,-0.99,0,0.45,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
610,595,-1.0,0.95,0.4,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
611,596,1,0,0,0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
612,597,0.95,0,0,0.89,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
613,598,-1.0,0.0,0.95,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
614,599,0.5,1.0,1.0,0.9,Type-3,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
615,600,-1.0,0.9,0.75,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
616,601,-1.0,0.0,0.9,0.0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
617,602,1.0,0.95,0.8,0.0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
618,603,-1.0,0.98,0.56,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
619,604,0.9,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
620,605,1.0,0.0,0.8,0.6,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
621,606,1.0,0,0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
622,607,1.0,0,0,0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
623,608,0,0,1,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
624,609,1,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
625,610,-1,0.6,0.4,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
626,611,0,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
627,612,0.95,1.0,1.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
628,613,-75.32131415926538,1.0,0.0,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
629,614,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
630,615,0.95,0,0,0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
631,616,-1.0,0.5,0.9,0.0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
632,617,1,0,0,0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
633,618,0.95,0.85,0.6,0.3,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
634,619,-1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
635,620,-0.95,-0.05,-0.05,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
636,621,0.98,0.02,0.0,0.0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
637,622,1.0,0.9,0.6,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
638,623,0.98,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
639,624,1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
640,625,-2.0,0.0,0.9,0.0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
641,626,0.9,0.85,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
642,627,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
643,628,-1.0,0.0,0.0,0.9875,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
644,629,-1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
645,630,1.0,1.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
646,631,1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
647,632,0.95,1.0,0.85,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
648,633,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
649,634,-1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
650,635,0,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
651,636,0.95,0,0,0.95,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
652,637,1,0.95,0.8,0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
653,638,1,0,0,0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
654,639,-1.0,0.0,0.25,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
655,640,0.95,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
656,641,1.0,1.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
657,642,1.0,1.0,0.8,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
658,643,0.95,0.85,0.65,0.1,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
659,644,-1.0,-0.8,0.6,-1.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
660,645,1,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
661,646,-1.0,0.0,0.8,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
662,647,-1.0,0.0,0.6,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
663,648,0.9,0.8,0.6,0.0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
664,649,0.99,0,0.01,0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
665,650,-1.0,0.8,0.5,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
666,651,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
667,652,-1.0,0.3,0.7,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
668,653,-1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
669,654,0.8,0.4,0.95,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
670,655,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
